polygon_id,area_ha,road_distance_m,village_distance_m,waterway_distance_m,protected_area,vulnerability_score,disturbance_score,risk_score,risk_class
177,0.1080286489530892,1311.040638056052,1827.151185982,844.0254838448122,True,0.8618185167028036,7.974099093207399e-07,0.5309096570563565,High
178,0.7758429117666856,1187.1132931404768,1867.0987450689008,716.4658613477554,True,0.8694752978559636,0.017281065969749543,0.5433781819128566,High
179,0.7561673153545501,1289.831262447953,2417.688774451742,4738.029749869225,True,0.7492578829614186,0.01677194298599615,0.48301491297370736,Moderate
180,0.1374912580149715,1455.281888172301,1926.727171700816,1051.8394791862654,True,0.8467501623940965,0.0007631677655796323,0.5237566650798381,High
181,0.1473056289855618,1332.2417680802723,2322.003871756176,4644.037085573866,True,0.752625873436529,0.0010171230575842867,0.47682149824705666,Moderate
182,0.1276803944897422,2298.0484131245958,5620.733461731649,2718.580885491152,True,0.6472405375799077,0.0005093032317410903,0.4238749204058244,Low
183,0.1080375641750605,2180.1216977231225,5604.919639302406,2648.5963306209114,True,0.6550172754469787,1.0280989474457988e-06,0.4275091517729631,Moderate
184,0.1276787089843781,1461.7932419831984,7219.170972672945,2382.2236596501493,True,0.6432755911006436,0.0005092596178397823,0.42189242535924165,Low
185,2.916785149006243,1469.1024639639206,2004.1124165214865,994.875346444922,True,0.8449813390781038,0.07267978817543448,0.5588305636267692,High
186,0.1178497770019196,103.1339134877049,3056.8685176615627,2880.2484828431006,True,0.8297314604415877,0.00025492754712644073,0.5149931939943571,Moderate
187,0.5008388180361667,3247.6766795307985,2366.0152518834466,6847.523494392344,True,0.6072972694273293,0.010165098463009902,0.4087311839451696,Low
188,0.2847943938399315,1646.581107369671,1867.4159918207065,4369.640451052384,True,0.7591210106742768,0.004574763127496041,0.4818478869008864,Moderate
189,0.1276709826472328,118.7765007314162,3163.904421797385,2766.369693518458,True,0.8283003790659043,0.000509059692219308,0.5144047193790617,Moderate
190,0.2258689652270756,3172.9102827249176,2475.7355174357776,6615.373575837015,True,0.6129181761034548,0.0030500169695691012,0.4079840965365119,Low
191,0.1571534552683761,286.3705641310983,3659.640676701177,4198.917666340576,True,0.769617898146759,0.0012719440345737882,0.4854449210906664,Moderate
192,0.1080245714412109,3595.058185233469,2015.0258138305448,6986.663414033285,True,0.5988521681293775,6.919007816539937e-07,0.3994264300150796,Low
193,0.2848056418726085,54.240055954596045,3379.9333930611137,2627.27601659354,True,0.8277476065249142,0.0045750541800180546,0.5161613303524661,Moderate
194,0.1571287118987289,1758.1309268878736,1686.717436697771,4253.799218046668,True,0.7624997513153974,0.0012713037785978562,0.48188552754699765,Moderate
195,0.1080258200578519,2467.283056671844,2162.986211662636,4862.007532578297,True,0.698880486830664,7.242098114039995e-07,0.4494406055202377,Moderate
196,0.2749850745587019,66.58062865931132,3510.6427828759965,2593.4548311059525,True,0.8237653208152181,0.0043209385522994795,0.5140431296837588,Moderate
197,0.2062390061432203,26.475802124763067,3464.8284476573244,2548.8139660081374,True,0.8282213938593426,0.002542074890945996,0.5153817343751443,Moderate
198,0.1080284028195113,705.5470013763974,1890.7793456777467,2206.172586925218,False,0.8552973000386417,7.910409912480922e-07,0.4276490455398165,Moderate
199,0.3633678375733806,751.7867288605364,1856.995123063802,2246.594939170436,True,0.853224028787113,0.006607918579529988,0.5299159736833216,High
200,4.26279128976269,265.48192540963186,3813.324919375877,4104.26480755364,True,0.7679388807689067,0.10750885501427462,0.5377238678915907,High
201,0.1080435068172046,277.49670088599447,4042.0166965652634,4068.164227414039,True,0.7608636230838879,1.181869925280812e-06,0.48043240247690655,Moderate
202,0.6776427490626901,62.92889303680282,3428.313883770823,2511.1683680741785,True,0.8285928030842582,0.014740052279811773,0.521666427682035,High
203,0.3437245146426133,18.507592193748543,407.3776970498216,2387.984599116506,True,0.9312197645825672,0.00609963069987134,0.5686596976412193,High
204,0.2553325675832614,3507.856036818014,2236.9917218147725,6416.707953422894,False,0.6096334493541953,0.00381241302758403,0.30672293119088967,Low
205,0.2749732638501821,3596.016955193268,2085.06060553442,6610.875793324036,False,0.6056647371451195,0.004320632940055974,0.30499268504258775,Low
206,0.4910391728280392,667.7382955168697,1913.3109755577489,2128.0876085992745,False,0.8582497784345862,0.0099115242127773,0.43408065132368173,Moderate
207,0.3044432244519467,655.0561925373493,1000.0153416884582,2138.83440257617,True,0.888076372505582,0.005083193523145147,0.5465797830143636,High
208,0.1865941016277436,183.8969415180705,428.099616992215,2194.9002008436,True,0.9274274494289454,0.00203374608642238,0.5647305977576839,High
209,0.5008593379651174,821.650855675376,1144.6379061146972,2063.054078233454,True,0.8773800455644295,0.010165629433824456,0.543772837499127,High
210,1.3749072477234217,876.2733897760564,1252.1644601076653,2106.764541142516,True,0.8702685329020085,0.032782371027746254,0.5515254519648773,High
211,0.1865941505333234,214.921344425088,471.9955476943517,2172.498294638725,True,0.9250889526801915,0.0020337473518963305,0.5635613500160439,High
212,0.4910383607052375,660.2588231158576,967.6447142500087,2058.1347649594754,True,0.8908342347704452,0.00991150319840115,0.5503728689844232,High
213,0.383008832950236,170.3614772535449,339.76893321800094,2224.198441905505,True,0.9302075792362619,0.007116146231728813,0.5686618627339953,High
214,0.1178491389976112,370.5831380428333,632.7583564503053,2081.839544107644,False,0.9147487272906177,0.000254911038216096,0.4575018191644169,Moderate
215,0.1374905730707583,269.443898776184,493.8511842030573,2120.7945073124097,False,0.923063703818311,0.0007631500420588694,0.46191342693018494,Moderate
216,0.1571324807147891,762.3061779849128,1058.053929811759,2012.8025611121957,False,0.8841970448758163,0.001271401299955664,0.44273422308788596,Moderate
217,0.1473283751412157,0.9749140933684552,4959.180615659348,4067.022963505373,True,0.7443336355957452,0.001017711633929972,0.47267567361483753,Moderate
218,2.092068039931598,23.174979003781527,4853.14670718036,4159.386461133545,True,0.7444677499591204,0.05133952348767233,0.4979036367233963,Moderate
219,0.127687459599242,550.1193021795166,4190.609846832357,5137.423077773757,True,0.7172467102082909,0.0005094860475273942,0.45887809812790914,Moderate
220,0.1080364169046679,442.7064310134304,5214.180133210007,70.57020013994972,True,0.812224829107726,9.984123390598291e-07,0.5061129137600325,Moderate
221,0.1375013788039439,528.7884159025999,5280.374401551143,70.87875174120352,True,0.8060157396065941,0.0007634296497010399,0.5033895846281475,Moderate
222,0.1178614084997728,1212.662936271752,2115.958727951176,617.6102627017866,True,0.8626326631455322,0.0002552285221397767,0.531443945833836,High
223,0.6777042560477861,1256.0299940757018,2130.7755318403765,694.4961186844399,True,0.8582409380521765,0.014741643825964571,0.5364912909390706,High
224,0.4321869947532014,350.65290841918727,3902.5229164679217,6341.210860035409,True,0.7067542239518438,0.008388673475537801,0.4575714487136908,Moderate
225,0.4322003233724158,92.62826131481198,6343.040657445255,5480.207059631254,True,0.6610306977651079,0.008389018365026365,0.4347098580650671,Moderate
226,0.4518456698880821,89.87257868062056,6079.013068377394,5549.079049974103,True,0.6680144654021668,0.00889735860668513,0.438455912004426,Moderate
227,0.3732575942473237,939.7432914257596,3603.4821312262784,6188.3164199210505,True,0.6923063606843796,0.006863824541461967,0.4495850926129208,Moderate
228,0.3830877006829765,205.40412345382276,6277.801269434624,5600.114251530678,True,0.6549027527534325,0.007118187002162075,0.43101046987779723,Moderate
229,0.4911377929633397,91.01290678549478,5872.461192835478,5707.036132186114,True,0.6707966999053308,0.009914076093619469,0.44035538799947516,Moderate
230,0.6090113078598549,206.3224515853736,6325.8497059007,5616.251539043456,True,0.6529164015386153,0.012964154696197407,0.4329402781174063,Moderate
231,0.5206089657354568,308.9654212762667,5896.767214500938,5897.190572189517,True,0.6551069746487623,0.010676668042659323,0.4328918213457108,Moderate
232,1.8466937945953392,325.1064641025558,5758.295622725984,6048.450135108178,True,0.6551453006866362,0.044990253798201506,0.45006777724241886,Moderate
233,5.599034969144286,339.4186565455881,4252.975824401435,6343.948897934113,True,0.6959027319150725,0.1420853097665568,0.5189940208408146,High
234,0.1768141697695864,157.0655634877852,4200.134765518837,6063.181434186002,True,0.7130318730942881,0.0017806819360793292,0.4574062775151837,Moderate
235,7.760151122525166,12.642179463819549,4156.062432096228,6085.7333873915495,True,0.7207264942588736,0.19800604940768407,0.5593662718332788,High
236,0.1473298695158391,5622.455860975931,1392.5308336562923,100.4915217647466,True,0.6903336434425225,0.0010177503021589383,0.44567569687234065,Moderate
237,0.2947010097235377,98.03549029391482,5352.946339656935,8021.291858793499,True,0.6310799224324749,0.004831105335981752,0.41795551388422836,Low
238,0.3929261479811227,39.62633081832469,259.5728517994833,2742.320716142497,True,0.9263964250075805,0.007372765289854704,0.5668845951487176,High
239,0.6679661270748048,715.2173008271212,1422.266689536948,2900.032978111388,True,0.8531304095970539,0.014489661361237778,0.5338100354791459,High
240,0.2750454831695852,758.9637657686835,1381.8298343586343,2810.2808428272897,True,0.8545485638634961,0.004322501677074612,0.5294355327702853,High
241,0.3536177055678657,907.9659805833588,2709.479629497388,4694.453866284654,True,0.7589235032160262,0.006355625526010377,0.4826395643710183,Moderate
242,0.117875610710339,1573.1758431500016,1846.0170955661747,2412.3410129370545,True,0.8107749465259183,0.0002555960165561036,0.5055152712712372,Moderate
243,0.2259392002798638,1063.3828106351532,1327.710267484151,2488.1841089963864,True,0.8497392351889548,0.0030518343619820474,0.5263955347754684,High
244,0.2554088463973858,150.6207482363319,191.6249747798003,1414.672798230978,True,0.9555674412685187,0.0038143868075208986,0.5796909140380198,High
245,0.3045246729367197,108.09104407341678,795.9375891635783,2108.328170794459,True,0.9212306020590793,0.005085301072757429,0.5631579515659183,High
246,0.1080591683848679,67.49542005295135,165.74780846988563,1167.3638085231528,True,0.9663290580510522,1.5871264619558423e-06,0.5831653225887571,High
247,0.1178808621952211,151.16478309892668,683.9456320256168,1981.7260311332373,True,0.9258851272400992,0.00025573190324519346,0.5630704295716722,High
248,0.1669906237651379,85.05275799294056,1948.43565559416,3608.312388232027,True,0.8487066573321191,0.0015264892321804643,0.5251165732821498,High
249,0.4518574188882695,145.25526130382164,2004.8514377200463,3624.515492832401,True,0.8436494736658899,0.00889766262217245,0.5262735681440311,High
250,0.1670087747864871,375.45298327503536,5464.765856841916,8277.777194698856,True,0.6081473118814998,0.0015269589054728975,0.4048371353934864,Low
251,0.6483883182939901,655.7876913736081,5750.91168577488,8571.422821110953,True,0.5785465386607245,0.01398306871656989,0.39626480368864714,Low
252,0.176833502249363,696.721629870511,5748.084908648517,8628.114837362058,True,0.5753294081606488,0.001781182180624961,0.3885552951706369,Low
253,1.1788874594853007,536.7970593112445,5630.642440783291,8450.271097466837,True,0.5909878374784443,0.02771019037451092,0.4093490139264776,Low
254,0.1571854503667092,627.6590430758871,5731.312530842424,8565.982916125848,True,0.5806394457396487,0.0012727719352680095,0.39095610883745835,Low
255,0.1277122097209118,576.9015673052053,4399.462179353485,7195.880164753786,True,0.6592867697988778,0.0005101264782177196,0.4298984481385477,Moderate
256,0.1375373291819112,472.21867369819824,5577.168008474543,8415.753593179965,True,0.5966010855364364,0.0007643598966584579,0.3986827227165475,Low
257,0.2161287188716442,663.9079324203901,4331.861367691929,7140.573668600146,True,0.658703622874183,0.0027979797157498603,0.43075080129496646,Moderate
258,1.5128379974583546,112.75864882399348,1131.9028010990378,156.49690796155778,True,0.9575270586545751,0.03635144783667484,0.596939253245625,High
259,0.1375385124071867,769.8402602263834,5696.811731171123,8711.093216657928,True,0.571519055294953,0.0007643905136303708,0.3861417229042917,Low
260,0.245585054141101,0.2850031433555625,2192.5417925408733,536.9135436407208,True,0.919359933399424,0.003560187731643922,0.561460060565534,High
261,1.0216621456219546,102.52910769254612,1393.3565890794391,2044.8614877417108,True,0.9037437931110366,0.023641850119966005,0.5636928216155013,High
262,0.1768262614309293,131.10444862413948,1497.2840832840438,2158.61238860252,True,0.8962786401308727,0.001780994818218833,0.5490298174745457,High
263,0.2849151896961137,205.86220049600584,2156.0376367855893,10302.220590893605,True,0.6738605019581883,0.0045778888241934275,0.4392191953911908,Moderate
264,0.1375338504984832,55.88777131947739,764.3885507249233,1797.532506024352,True,0.932255998010323,0.0007642698827321052,0.5665101339465276,High
265,0.1375335810826956,82.16724216217209,1101.3659975936478,2145.3781800847755,True,0.9116937870545426,0.0007642629113668266,0.5562290249829547,High
266,0.4126010813225629,124.24573120092016,979.6158837608048,2026.7739565651077,True,0.9165162919006344,0.007881871116083428,0.562199081508359,High
267,0.1473576090387368,137.56597700714062,1083.6646965171724,2190.808501638151,True,0.9085472640210274,0.0010184680861777679,0.5547828660536026,High
268,0.1277142278551278,2318.243070519624,472.8294010568313,3317.450037444469,True,0.7979706518400118,0.0005101786991767259,0.4992404152695943,Moderate
269,0.20630513371369,25.147335583114405,776.9158062674401,585.0751959732454,True,0.9627252582890741,0.002543785998720352,0.5826345221438972,High
270,0.3831049290075312,2052.8135311517112,4083.018977157503,1043.2645940154252,True,0.7491234997329846,0.007118632799881169,0.4781210662664329,Moderate
271,0.2259491479454815,59.84854224990181,1231.829813013229,2378.7176540590604,True,0.9028727386605803,0.0030520917663877166,0.552962415213484,High
272,0.1277115108128656,44.03071820466694,2523.435066490621,1476.161760149629,True,0.883818116291158,0.0005101083933707655,0.5421641123422644,High
273,0.3929734838981029,86.92783360254062,647.0002226099936,268.41551105849106,True,0.9716873458008497,0.00737399014742887,0.5895306679741393,High
274,0.1178975121838331,1674.243623473529,5042.062562423969,7053.258418987273,True,0.5901889726969066,0.0002561627360242379,0.39522256771646547,Low
275,0.1178976892995488,1611.463505369672,5179.610879722716,7184.40025707999,True,0.5855295427156406,0.0002561673190457515,0.39289285501734317,Low
276,0.1277154098892248,100.3385403606969,2138.15364264203,1093.4067405648666,True,0.902887793987563,0.0005102092853258705,0.5516990016364445,High
277,0.4617674967437164,2022.768739808771,4957.109018449157,6805.5116597130245,True,0.5824885424988722,0.009154094412157818,0.39582131845551505,Low
278,0.284922272540879,1798.0951307352016,5173.273745988129,6888.823561177275,True,0.5840951222675262,0.004578072098894984,0.39433659718321057,Low
279,0.1080741596337355,1633.8907322821,5068.593181557572,6687.145076374476,True,0.6001219541578525,1.9750379231278246e-06,0.4000619645978878,Low
280,0.2357979357418221,1565.3141013756915,4796.431251649408,6332.489793350254,True,0.6207536772027618,0.0033069376233668853,0.41203030741306435,Low
281,0.1572004274380777,1533.146639364811,6171.946360556771,7060.682671116389,True,0.5601887951868468,0.0012731594798741956,0.3807309773333605,Low
282,0.4126471155095374,1472.545423678523,4816.032766684816,6292.162047383101,True,0.625479424244222,0.00788306229027384,0.41668124326724787,Low
283,0.1178995623710787,1453.8591762194897,5122.231718201511,6680.2288258612525,True,0.6070579907746818,0.00025621578638295985,0.4036571032805324,Low
284,0.2947493240982169,1472.5218113353064,5238.522129430948,6846.832280832943,True,0.5983791276836684,0.004832355511990632,0.4016057415978296,Low
285,0.1571999118219669,1538.5951428087085,5424.6535558371415,7096.40075852381,True,0.5831934712854074,0.0012731461378637531,0.39223330871163564,Low
286,0.2750994209595733,1427.2374992154455,5162.54059733145,6771.053291080463,True,0.6048094093540985,0.004323897363792339,0.4045666533589455,Low
287,0.1768457494316427,143.57545199356696,2928.3396834007526,2843.367046873374,True,0.8328669820358442,0.0017814990870024957,0.5173242405614233,High
288,2.800060375785084,178.08961010461212,2970.356427497652,3082.991305688808,True,0.824065881025801,0.06965943425194981,0.5468626576388754,High
289,0.5207251901604164,1415.3473866563463,5258.9272979639045,6947.863006429092,True,0.5979680584288408,0.0106796754496411,0.40432386693924094,Low
290,0.2357946420220107,169.57863064748426,2993.508589579676,2939.1205252369086,True,0.8272114526839398,0.003306852395533233,0.5152591525397365,Moderate
291,0.1670267447267331,1349.5049053553062,5824.505008434554,6785.496849690662,True,0.5867554222740569,0.0015274238931360044,0.39414142308359645,Low
292,0.1571996265472876,1280.1438605241656,4753.757365693146,6321.619391705458,True,0.635859480291265,0.0012731387561360093,0.41856630952370055,Low
293,0.1473748571502148,1232.2029978068435,4747.002904857936,6359.375674244189,True,0.6374248496180535,0.001018914395900526,0.41922188200697696,Low
294,0.2652791168232243,761.0298782975195,5617.020455081027,6702.833321559629,True,0.623245202842206,0.004069788546019475,0.4136574956941127,Low
295,0.1080766978285108,842.6582106296833,5602.906884447918,6667.503553753768,True,0.6207042044777827,2.040715896505683e-06,0.41035312259683965,Low
296,0.1572025127962109,895.9137197374491,5587.116909751679,6635.693087881098,True,0.6194715392569197,0.0012732134403098912,0.4103723763486148,Low
297,0.10807645025653,1363.0420706882803,5698.237983152919,6634.015919970307,True,0.5938691419378823,2.0343097585202876e-06,0.39693558812382046,Low
298,0.2947551297469603,768.7468296814567,5532.307247576345,6606.566343460107,True,0.6279521648234683,0.00483250573814637,0.4163923352808073,Low
299,0.1670257132528562,1110.1024639104191,4903.945438244716,6693.662416034869,True,0.6300103388253556,0.0015273972028620798,0.41576886801410884,Low
300,0.1080763918486806,1534.382776678479,5733.9282438862365,6627.928215941672,True,0.5847747426529325,2.0327984051700074e-06,0.39238838772566886,Low
301,0.481426954189291,1163.306670524585,4991.342229460024,6776.044337765293,True,0.6226773149770222,0.009662799786267358,0.4161700573816448,Low
302,0.3733523424149677,1057.244448262665,4911.488998303531,6760.186697248987,True,0.6306481078204194,0.006866276231810033,0.4187571920261147,Low
303,0.1375510124541234,996.2393184313568,4854.551601644981,6733.565284264345,True,0.636012847070502,0.0007647139630984411,0.4183887805168002,Low
304,0.3143637846564387,47.93479426827609,3440.821266168885,211.36723330102703,True,0.8847055071897536,0.005339896552929845,0.5450227018713417,High
305,0.6288060021175462,950.270487859733,4878.015768407195,6720.414252534352,True,0.6377447581314791,0.013476359439162457,0.42561055878532084,Moderate
306,0.1179013420741792,691.3892482592488,4428.562804346959,6425.719443138062,True,0.6716309594198854,0.0002562618377317344,0.4359436106288086,Moderate
307,0.1571850968144142,346.86209655027176,2698.643696591693,875.11235854258,True,0.8784484339244238,0.0012727627867982214,0.5398605983556111,High
308,0.2750823539617739,544.5635124124269,775.5550410220892,2680.9759998071168,True,0.8873846329109414,0.004323455740541824,0.5458540443257416,High
309,0.1964822494838399,10.076785754349446,3369.140913150521,828.2413587975433,True,0.8738378711274866,0.0022896104188085344,0.5380637407731476,High
310,0.1080653929303998,27.915866832982143,3309.620662882689,780.1295070282282,True,0.8760849225315479,1.7481919324669883e-06,0.5380433353617402,High
311,0.1080655250153097,12.981462748360324,3258.7976849766314,740.9518226408383,True,0.8793817343426615,1.7516097431410693e-06,0.5396917429762024,High
312,0.1670107673788513,105.57302709556322,3097.453447748334,553.2763648324758,True,0.8847738440618355,0.001527010465514515,0.543150427263675,High
313,1.5030939346016154,74.66991664709268,3200.7698119480942,657.0581351749343,True,0.8803785833336506,0.036099311827601,0.5582389475806258,High
314,0.157187213777887,276.4085454976099,2849.3885791170896,260.0853517618327,True,0.891832271032471,0.0012728175650492687,0.5465525442987601,High
315,0.2063078756175813,11.55257494109202,3039.216001173356,552.3957054849029,True,0.8911147161862845,0.002543856947842354,0.5468292865670634,High
316,0.2357808339395606,184.57270362944135,2883.5445710711547,330.52159725029065,True,0.8933561603548434,0.0033064950995209718,0.5483313277271822,High
317,0.2554370193584757,164.11127062986697,782.5411347652063,3002.4690263935727,True,0.8973203282384279,0.00381511580712583,0.5505677220227768,High
318,1.1592576533099008,58.71010237383272,2861.718884764128,395.1936533526695,True,0.8984340256231088,0.027202252252525642,0.5628181389378172,High
319,0.2063090406446333,256.8449561567932,2685.900411866884,163.13705562852925,True,0.9003872977894376,0.0025438870939195777,0.5514655924416786,High
320,0.2259576011065823,65.70948666837059,2748.256752180313,351.8813213296667,True,0.9028180810529403,0.003052310499203315,0.5529351957760718,High
321,0.1179069403297457,69.81251986734839,3778.932605883784,4709.546648739544,True,0.7635995677408827,0.00025640669741060424,0.48192798721914665,Moderate
322,0.677874676588117,175.5356228646756,2608.933795531941,300.5724953551622,True,0.903376274712475,0.014746053604055597,0.5590611641582652,High
323,0.2456068362887412,21.99448532201476,2671.391655042393,460.6061893367988,True,0.9047254957320864,0.0035607513634529327,0.5541431235477696,High
324,0.2456329362978906,140.38068881690648,1404.58056942576,3761.842343392666,True,0.8599287748374315,0.003561426723643079,0.5317451007805373,High
325,1.110289407386239,297.4132113496207,3905.9172279547706,4671.805041866361,True,0.749669296695545,0.025935156762680784,0.4878022267291129,Moderate
326,0.1080706946849121,88.37608535159833,913.972152503554,2552.2778845084185,True,0.9075771192332418,1.8853793914842346e-06,0.5537895023063166,High
327,0.1768387843114231,776.8904314904854,1982.7875856565645,6.442666353480816,True,0.9023382928879256,0.0017813188585248366,0.5520598058732252,High
328,0.1866847255316746,903.8311977298106,3369.683463282285,5138.701787979823,True,0.7270215445342562,0.0020360910578988366,0.46452881779607746,Moderate
329,0.1375450029221429,74.98607854333152,860.5999185145542,2360.751478714389,True,0.9145803260513786,0.0007645584612885445,0.5576724422563336,High
330,0.1277335684739779,467.55072724742746,3459.106756228175,4329.116254533149,True,0.7643789507483303,0.0005106791543278864,0.48244481495132907,Moderate
331,0.1964929596825206,30.66380944636748,940.593519202596,2358.482326584853,True,0.9141451987033302,0.0022898875544132033,0.5582175431288717,High
332,0.373370364807308,851.7925411117349,3387.290855197101,5034.737211637457,True,0.7314328892491537,0.006866742576716206,0.4691498159129349,Moderate
333,0.2357863847545469,937.4668285730024,1731.6996255433876,73.31978018720457,True,0.9012410398975479,0.003306638731634017,0.552273839314591,High
334,0.1375599255958755,968.1605049352012,3461.5647162087,4039.097320734406,True,0.7477013806971697,0.0007649445983091043,0.4742331626477394,Moderate
335,0.1179082653372623,1198.4126950369568,3785.633582106199,4144.947599505272,True,0.7237979370496377,0.0002564409831199781,0.46202718901637885,Moderate
336,0.1080826161221016,1236.2298175536323,3798.850259932991,4134.929006843599,True,0.7218287991464023,2.193856834577439e-06,0.46091549650161845,Moderate
337,0.147385428980617,813.396935346092,4029.043081800274,4220.792980910965,True,0.7322764875410928,0.0010191879511069527,0.46664783774609986,Moderate
338,0.3635301927221239,2410.954771678367,3652.1156307659417,1520.343067092477,True,0.7345499972182378,0.0066121196586751635,0.47058105843845643,Moderate
339,0.2554659634676944,1594.7659370134631,2538.5931708059497,106.934259386488,True,0.8433382342555431,0.0038158647608520016,0.5235770495081976,High
340,0.1670421570669247,327.5466261389215,3077.06420406266,2887.445426981993,True,0.8183092119458075,0.0015278227006974433,0.5099185173232524,Moderate
341,1.2380743789427195,58.01744772576277,3384.184479397544,3089.8969820321927,True,0.816205710888654,0.029241702832997166,0.5227237068608256,High
342,0.176868211252566,56.58938949130241,3392.140926278385,3027.223055397133,True,0.8175371270709014,0.0017820803059424182,0.5096596036884219,Moderate
343,0.2063500790640118,294.63144851255777,1098.232685556866,2207.731738489712,True,0.9002504607590194,0.0025449489983256682,0.5513977048786726,High
344,0.127740439579092,82.11780133158398,1260.0185824180176,2113.906124735659,True,0.9073372498718584,0.0005108569500838116,0.5539240534109711,High
345,0.1080867251300235,116.88247513996758,3101.991024226228,2732.0095299863187,True,0.8312226801502696,2.3001809494680283e-06,0.5156124901656095,Moderate
346,0.1080870028261257,14.68896434323015,3115.0904656518637,2665.189098679143,True,0.8372462455206691,2.307366575009719e-06,0.5186242764436221,High
347,0.137567323790071,45.80451534400012,1032.5584481287476,1927.67793824924,True,0.9209151683702812,0.000765136032948457,0.5608401522016149,High
348,0.933491911882386,158.85587756514528,1124.3695093159583,1916.787803005741,True,0.912877371744393,0.021360369470564383,0.5671188706074787,High
349,0.1670461486529909,285.3029130349667,1151.4867513023655,1817.66717340618,True,0.9084370118457332,0.0015279259864208008,0.554982468916077,High
350,0.2260039743454031,246.95284871675543,1071.5756452572557,1773.9492168776585,True,0.9138887596628664,0.003053510446651931,0.5584711350547592,High
351,0.294783150945026,408.5960729194504,3602.584382303338,2921.184229115625,True,0.7966957156731271,0.004833230810752493,0.5007644732419398,Moderate
352,0.1080747367607067,55.7483730132488,1023.6795968144884,959.6720333759916,True,0.9442226742073875,1.989971580000365e-06,0.5721123320894838,High
353,0.2554858331330365,43.27602062640237,437.5488864353684,1677.5810976189707,True,0.9463153212132809,0.0038163789055362727,0.5750658500594086,High
