polygon_id,area_ha,road_distance_m,village_distance_m,waterway_distance_m,protected_area,vulnerability_score,disturbance_score,risk_score,risk_class
354,0.3242710087067985,79.56086563378477,539.5658001906872,1710.3387444265188,True,0.9405132971139333,0.0055962544982535,0.5730547758060934,High
355,0.1277433596058078,147.00698926588407,497.5549213958709,1637.3541112021858,True,0.9404564153434403,0.0005109325082871332,0.5704836739258637,High
356,0.5601039057508237,89.96550872395643,284.1235203483135,1555.1861620880832,True,0.952034842961061,0.01169863359239904,0.5818667382767301,High
357,0.6681767357861679,1151.7813494485044,3639.009111106148,3285.286786259213,True,0.751594978785918,0.01449511104282748,0.4830450449143727,Moderate
358,0.216181087666943,40.52448711007459,214.87703946375075,1462.6488735503874,True,0.9588505879418354,0.002799334803380223,0.5808249613726079,High
359,0.1866919158971418,608.4709679488147,2789.5247933784067,111.7687221508988,True,0.8816861744153265,0.002036277114791053,0.5418612257650588,High
360,0.1080899155521644,309.86380645069704,926.3522018311668,1327.5672372802146,True,0.9264396684992495,2.382735867031236e-06,0.5632210256175583,High
361,1.680317778251034,121.63748900351872,335.21462581182084,1516.071869422301,True,0.949839007120874,0.040685131244764146,0.5952620691828191,High
362,0.137568965592212,327.08038252062306,1009.9818996047665,1297.3332735348563,True,0.9236602299857228,0.0007651785159912703,0.562212704250857,High
363,2.181457484558151,49.08262449265438,377.7516423977586,1384.216515629206,True,0.9550908997042745,0.053652552267641596,0.604371725985958,High
364,0.1179170643441234,33.762213326806744,142.37047271219345,1398.4647624769398,True,0.9630685033153084,0.00025666866499214874,0.5816625859901503,High
365,0.1179176368587554,466.94929516313584,731.7496155765871,1571.6401709132683,True,0.9193834704291433,0.0002566834793007768,0.559820076954222,High
366,0.2063547668240477,13.083032274274288,137.04314561719994,1328.047652271883,True,0.9659256603194769,0.0025450702981493992,0.5842353653088131,High
367,0.2260091123574565,489.1044872121878,654.3855310738245,1493.0800208885946,True,0.9227417630383704,0.0030536433971339594,0.5628977032177522,High
368,0.6780250169388399,82.30084706930482,98.52324484547724,1283.9963405768349,True,0.964970295487666,0.014749943789965865,0.5898601196388159,High
369,1.012125076984997,250.03769836587568,278.4147232105787,1354.4186997761246,True,0.9495334155653007,0.023395070264402698,0.5864642429148517,High
370,0.1080909183054171,25.840208667834336,211.73456304119708,1155.4969027026511,True,0.9670989303056488,2.4086829700967504e-06,0.5835506694943094,High
371,0.2358347296129704,56.28010775723804,294.73447629550225,1125.9223646397502,True,0.9636994924180048,0.003307889696436005,0.5835036910572204,High
372,0.3144482045672238,577.4506036250345,675.3357943174824,1391.9445601439836,True,0.9203483303626587,0.005342080990746459,0.5628452056767026,High
373,0.1179175079467988,71.24181383910525,305.9420461403444,1078.4799193913088,True,0.9637824843865463,0.0002566801435929987,0.5820195822650697,High
374,0.6583377922307881,751.5942141218321,3170.38089151942,268.1472854163463,True,0.8588367668773662,0.01424051991405201,0.5365386433957091,High
375,0.9236874333957428,41.40169784989685,128.1916323119152,1152.79963859478,True,0.969127101685245,0.021106670155092197,0.5951168859201685,High
376,2.7514167947307824,439.1848207438152,473.5093468205573,1354.4754333553942,True,0.9343023227147176,0.06840073974490346,0.6013515312298104,High
377,0.1473976318040398,62.63514871588753,349.1317925713751,927.3476717044924,True,0.9664618096478632,0.0010195037096609049,0.5837406566787621,High
378,3.242742099504778,88.84613614625493,216.48108551491737,1069.7694691033914,True,0.9660512068758758,0.08111420468494447,0.6235827057804101,High
379,0.1080954661836465,69.75297466066522,195.31103578933795,1097.9568038451266,True,0.9669522072607583,2.526363231746703e-06,0.583477366811995,High
380,0.2947891180847856,1150.440108271943,4003.130981830061,2572.0897936484434,True,0.757208435945637,0.0048333852156272035,0.4810209105806321,Moderate
381,0.1179158304215386,1124.8575835179763,3937.607609363909,2484.12056813765,True,0.7626666512072956,0.0002566367361837438,0.48146164397173963,Moderate
382,0.3045856236685254,44.31545918457969,2168.448416082381,583.6517077218051,True,0.9169248084332992,0.005086878225377805,0.5610058433293384,High
383,0.2260111740292421,44.74107064611968,586.1588976958193,709.7351484635324,True,0.964934247323953,0.003053696744665034,0.583993972034309,High
384,0.3341044913826649,195.1966798746733,715.7119828966119,803.4463563861564,True,0.95137348031833,0.005850704322073658,0.5786120923202018,High
385,0.1572254152287773,85.80528601834901,665.1283147313758,632.2462325835639,True,0.9623260497080387,0.0012738060604551304,0.581799927884247,High
386,0.2260121806187967,327.317230731462,824.0320451750257,842.0176900771808,True,0.9407020307395161,0.0030537227910357114,0.5718778767652759,High
387,0.3242782472832279,131.7639603191649,752.820708555229,730.4957370418846,True,0.954940521165017,0.005596441802645839,0.5802684814838315,High
388,0.1965319259809111,191.34907933341344,724.1610453987992,551.1116231043726,True,0.9574056719057319,0.0022908958409061184,0.579848283873319,High
389,0.4127149691295716,96.71581667398232,1209.5313826979643,471.40763966063946,True,0.9481361833528318,0.00788481806106557,0.5780105007069487,High
390,8.509763497908558,169.325391000288,1392.947554829011,529.4798341024884,True,0.937376577028849,0.21740291449982788,0.6773897457643384,High
391,0.1277303851645595,328.45956234989865,2348.994767704503,367.2832419848429,True,0.9029301498317939,0.000510596783458137,0.551720373307626,High
392,0.1965084612731454,193.7518919722615,2507.6040201921,214.1807899277655,True,0.9078843947156946,0.0022902886714063816,0.5550873416935505,High
393,0.1179051949318652,103.32988535214318,2598.4416637895047,149.78593418200677,True,0.9107832934177831,0.00025636153373890933,0.555519827475761,High
394,0.1572070786757831,54.32074741772599,2648.3278819045618,103.40833224248112,True,0.9126119318907051,0.0012733315863717725,0.5569426317385384,High
395,0.265317751853434,90.6202660864659,1415.587127071345,255.402689030719,True,0.9470125568294462,0.004070788260663226,0.5755416725450547,High
396,0.108079825775679,229.38910767174707,2494.479272313712,220.7041899812567,True,0.9064672754546942,2.121654220403861e-06,0.5532346985544573,High
397,17.626343026873148,323.6444342779644,3071.424853692318,2374.4671795194818,True,0.8311238299270423,0.453302252654009,0.7422130412905256,High
398,0.1572044336840181,97.3999079886826,2697.5977252000766,2512.3591337424823,True,0.850529833075188,0.0012732631449344106,0.5259015481100612,High
399,0.1080967288926538,897.0297488742789,1123.1885079270294,254.2266388448789,True,0.9184079238927669,2.5590369135981937e-06,0.5592052414648403,High
400,3.6358475870806495,214.8753874439335,1553.6632572772664,100.90163298080412,True,0.9404369330379444,0.0912861473581037,0.615861540198024,High
401,0.6092496554392759,222.82913486575552,1841.437851422452,212.87292061826128,True,0.9280525240686557,0.012970322144861395,0.5705114231067585,High
402,0.1179208977027956,69.860052744094,1314.2283751585287,295.3734870549644,True,0.9502954632206957,0.0002567678564455668,0.5752761155385706,High
403,0.4028920554743814,326.53781843591366,1834.127419683134,92.43501949204598,True,0.9263146479330592,0.007630641719747761,0.5669726448264035,High
404,0.3242423318894322,43.52917826121603,2933.756343232666,237.213387422281,True,0.900658491161478,0.005595512460933957,0.553127001811206,High
405,0.1179064668887377,125.09888349486609,2941.1338309658545,302.6876283685393,True,0.8949801732363911,0.00025639444671722854,0.5476182838415542,High
406,0.4323779474726786,66.59242861956207,1440.851843699339,171.206904414267,True,0.9493744220960119,0.008393614541427731,0.5788840183187198,High
407,0.1670536776156764,544.3987788071079,1928.2088525174065,54.11459120404873,True,0.9139206613047346,0.0015281208048073304,0.557724391054771,High
408,0.3242820485406569,759.2662962956349,1634.3385897145745,84.77865976810045,True,0.9125202150977461,0.005596540163451973,0.5590583776305991,High
409,0.412722148752089,669.212835134959,1970.5084464742315,83.02400625184444,True,0.9059603240085103,0.007885003839974718,0.5569226639242425,High
410,0.2161891620262155,750.3840601433484,1662.6451228823648,222.05381957932795,True,0.9086944035931765,0.0027995437343726363,0.5557469736637746,High
411,0.2161891698362266,835.4609319087793,1713.4512225542555,226.11357490560573,True,0.9029385957149434,0.0027995439364633928,0.5528690698257034,High
412,0.1965348421808734,784.6926830833089,2083.893337112806,172.2048071131005,True,0.8946828969102993,0.002290971300088901,0.5484869341051941,High
413,0.1277482252292819,910.7854999393584,1785.6577843013392,257.53955251183146,True,0.8962881684433696,0.0005110584104803407,0.548399613426925,High
414,0.8745895325088151,179.22450137337,1779.0887972983733,162.6900212058887,True,0.9333422005848873,0.01983621973153282,0.5765892101582101,High
415,0.1375753499452338,603.4090274360259,1744.4314079574372,275.98025475817985,True,0.9116844049974818,0.0007653437166180626,0.5562248743570499,High
416,0.4520353131512015,45.560030992158666,1799.834990319498,211.82217387154247,True,0.9377909628636012,0.008902265789265302,0.5733466143264333,High
417,0.2260166538621849,726.2620697422651,1800.7959770586597,348.51710871185657,True,0.9023038298058598,0.003053838540056638,0.5526788341729582,High
418,0.3930737102019057,170.56892566251094,1767.5307109660048,235.88550775166644,True,0.9323478441259073,0.007376583589262795,0.5698622138575851,High
419,0.196538787878388,1281.609117559226,2463.222977096845,81.93154281304325,True,0.8611640553951703,0.0022910733984065094,0.5317275643967884,High
420,0.2653121349712088,923.397490805564,4246.811858769239,186.56696514825856,True,0.8179489173769281,0.004070642919003539,0.5110097801479658,Moderate
421,0.1277510505454578,2295.3373814663314,3167.0513566169275,30.87679811057955,True,0.7918150699019268,0.0005111315179669648,0.49616310070994696,Moderate
422,0.1080949987765197,799.0729010203444,1873.309946422984,387.8819504991191,True,0.8955695114907853,2.5142686702379314e-06,0.5477860128797278,High
423,0.599439522753429,279.044170192328,1908.124718114564,277.4524317042653,True,0.9216780362065662,0.012716476522120603,0.5671972563643434,High
424,0.8745925534072779,446.09157388983664,1956.71750994548,203.4500765438794,True,0.9140178093551405,0.019836297899879375,0.56692705362751,High
425,0.167059087287946,2173.442431023099,3174.69556596247,0.040967232039438,True,0.7980717391711598,0.0015282607847311573,0.49979999997794544,Moderate
426,0.3242870104843677,40.78604363516134,1909.5483346827189,334.8779091512856,True,0.9314877679025954,0.005596668558014168,0.5685422182303048,High
427,0.1867093678399642,1100.289112814401,2398.917048999248,304.4511890706641,True,0.8664014769449748,0.0020367286988251993,0.5342191028219,High
428,0.1375794578303932,2669.626309846605,2660.825862526102,21.6605606713765,True,0.7907119467801706,0.0007654500116805073,0.49573869839592555,Moderate
429,0.1375775666357795,17.909765216972904,2319.5333067894285,768.3724869380623,True,0.9088107250453697,0.0007654010753929148,0.5547880630603813,High
430,0.1867147380113819,1994.4979518615212,3158.8099048378344,163.352034571751,True,0.8030703992797944,0.0020368676566305016,0.5025536334682125,Moderate
431,0.1179262081449776,2527.102801855221,2120.9027936769776,20.999318137603204,True,0.8148902655011064,0.0002569052687055116,0.5075735853849059,Moderate
432,1.6509462044134824,1198.6563623499355,2822.420439261491,112.81026254015492,True,0.8527334855977509,0.03992511650383949,0.5463293010507951,High
433,0.3832575778263085,1752.6621737171238,3228.345932172421,165.36210779424846,True,0.8121945751869573,0.0071225827193882795,0.5096585789531728,Moderate
434,0.186716642875263,2883.4047070914826,2331.285271981888,314.3345962662262,True,0.7841565310819693,0.002036916946622148,0.4930967240142957,Moderate
435,0.1080959474684563,1668.5690790406566,3086.684373677233,344.08934253056407,True,0.8164018483387463,2.5388168902415524e-06,0.5082021935778183,Moderate
436,0.1080993183935456,2903.844353221778,2206.3495047733927,344.7719772143055,True,0.78648681132813,2.6260424768781405e-06,0.4932447186853035,Moderate
437,0.2849797239170859,1666.4319885240682,3300.992190198154,153.2775649558692,True,0.8142135259628765,0.004579558702678805,0.5093965423327776,Moderate
438,0.5306521776991631,1678.24064910637,3250.7773289398187,175.53435868093035,True,0.8147372312634792,0.010936544792228966,0.5128368880278541,Moderate
439,0.2653353320662193,2775.22069428681,1977.0231754133763,83.46700344617501,True,0.8063052352940804,0.004071243163793012,0.5051882392289367,Moderate
440,0.5110092716565696,995.5698019829512,2924.1926741120083,168.8779195611927,True,0.8576754923024635,0.010428267699910457,0.534051880001187,High
441,0.2653319383903501,951.3045098346744,2941.159858605531,226.0767860066054,True,0.8578295865878184,0.004071155349510373,0.5309503709686644,High
442,0.1375770588328897,1815.8260924601325,3229.9075840870346,399.6094045173687,True,0.8034774919673601,0.0007653879355562869,0.5021214399514582,Moderate
443,0.2063653995616633,1796.133469720028,3228.587438705709,351.79346689706534,True,0.8056102286900528,0.0025453454293823713,0.5040777870597176,Moderate
444,0.4520393525186153,1903.383075435814,3430.348057475541,185.01800274476884,True,0.7980791175381828,0.008902370311372134,0.5034907439247774,Moderate
445,0.3341288228983344,2981.236425849981,1614.9662580844,302.6632859640775,True,0.8029492841004895,0.005851333920973606,0.5044003090107315,Moderate
446,0.147408453202547,1478.6528527726882,3403.1621688673945,70.38659906737962,True,0.8217920272544895,0.0010197837226567483,0.5114059054885731,Moderate
447,0.1080922178001975,540.4540790641394,6376.405696161722,1514.3200885086758,True,0.7350485831399779,2.442308515473247e-06,0.4675255127242467,Moderate
448,0.1277573178844488,2823.241625324265,890.393067667557,410.9020571455026,True,0.8311774327844577,0.0005112936907550449,0.5158443632376064,Moderate
449,0.1179296769214508,2856.401069843185,796.602823895131,424.6802113950123,True,0.8323057888352459,0.00025699502628088647,0.5162813919307634,Moderate
450,0.2948162100167593,32.38848695032316,3421.5816956246085,1405.0097920268972,True,0.857094949931605,0.004834086242673763,0.5309645180871394,High
451,0.1080958717562053,3729.608571231041,6141.495137488286,949.7292292118124,True,0.6057600109929575,2.536857770613025e-06,0.4028812739253641,Low
452,0.2358182301068678,388.5128098908805,1121.72036369745,732.4206335656498,True,0.9308604773364446,0.0033074627575213488,0.567083970046983,High
453,0.1572303041429287,3122.4036699705293,6158.948462130974,786.9557237636621,True,0.6378152950462184,0.0012739325653146497,0.41954461380576646,Low
454,0.3439600519578747,2471.8381241160987,2360.700331768201,631.3988442394508,True,0.7949445553220619,0.006105725430532577,0.5005251403762973,Moderate
455,0.1572374015819238,646.6844516648839,3917.442784432612,894.3376302106954,True,0.8244732149068185,0.001274116217654457,0.5128736655622365,Moderate
456,1.444391136457423,404.1998649530881,978.246324619329,881.4035026985026,True,0.9311370056722206,0.03458032642457602,0.5828586660483983,High
457,0.2456453140501965,303.1571446598112,779.156339596241,1038.4288778027417,True,0.938525434997721,0.0035617470086323688,0.5710435910031767,High
458,0.1375771044395745,3242.1799246946666,6336.519484686253,610.9177430785968,True,0.6306985526659192,0.0007653891156684905,0.41573197089079383,Low
459,0.1965489476411496,1898.5544123063896,2944.693648426455,122.1127592831326,True,0.8155144744454356,0.002291336291008242,0.5089029053682219,Moderate
460,0.1572394897575709,2065.005950195304,2782.4097607448853,291.5713633426676,True,0.8087831976019685,0.0012741702509957483,0.5050286839264821,Moderate
461,0.167039487448146,130.89541723942804,465.8341210339353,1317.389516213336,True,0.9500058073465818,0.0015277536220149155,0.5757667804842984,High
462,0.1670482313666517,74.3166381164153,8022.652045560878,20.46628164926397,True,0.7401537092347327,0.0015279798784284984,0.4708408445565806,Moderate
463,0.1965176129565018,331.20400574603923,638.3827681349737,1309.836352933613,False,0.9351603665757776,0.00229052547908627,0.46872544602743194,Moderate
464,0.3341130408492962,1103.987429115799,6749.717318246783,84.13829538047933,True,0.7310939425215885,0.005850925546877708,0.4684724340342331,Moderate
465,0.4127327434048463,2749.721366634012,6611.3472163372735,512.0092477887405,True,0.6474762208592937,0.007885277985729215,0.42768074942251144,Moderate
466,0.393079977093033,3118.577828657011,6666.850455509647,551.7852984848452,True,0.6273035385958351,0.007376745750462019,0.4173401421731485,Low
467,0.8746021018788454,2693.323973247458,6733.903376264135,423.3367166958796,True,0.6483336741905475,0.019836544974795572,0.43408510958267155,Moderate
468,0.1867227737757496,1139.5586731200854,3798.6903603562128,473.1214274905264,True,0.8152582570662243,0.0020370755889465514,0.5086476663275854,Moderate
469,0.461820376862989,22.246185833853392,684.0288570945695,1650.8342743323724,True,0.939998914089925,0.009155462730735883,0.5745771884103305,High
470,0.6584604839731348,4107.641432248777,630.0989163049622,501.572532226042,True,0.7767393463687914,0.014243694668434902,0.4954915205186131,Moderate
471,0.2063832349877553,4167.623129903642,617.8481667840686,552.7932644940186,True,0.7730599389813696,0.0025458069363760226,0.4878028729588728,Moderate
472,0.1277581257817739,1332.1776189682723,3631.037938774705,307.3402335912331,True,0.8156000072905738,0.0005113145957933524,0.5080556609431836,Moderate
473,0.2063819075418393,3749.798563059962,1262.0316871544849,614.364555212048,True,0.7704936819975876,0.0025457725875709667,0.4865197272925793,Moderate
474,0.1179324269720883,3485.2390225967915,1513.4320399999249,598.1917265929989,True,0.7752599285583626,0.0002570661862069549,0.4877584973722847,Moderate
475,0.3832748861798162,1258.114377380566,3717.574508608256,329.569182157211,True,0.8157633349162473,0.007123030587925383,0.5114431827520863,Moderate
476,0.2456929677920638,3700.637454213189,1318.7335856374202,584.3537883032211,True,0.7717122609118628,0.0035629800901989094,0.4876376205010309,Moderate
477,0.2162100543891449,3770.492912965979,1266.2949941398756,525.4027323284314,True,0.7715377662877823,0.002800084342236788,0.48716892531500955,Moderate
478,0.5601403564328571,1802.125785413792,7147.483427866911,193.35623651737345,True,0.682638245645495,0.011699576785154571,0.44716891121532476,Moderate
479,0.1179309849197747,1343.0125111242342,3644.4359673372114,217.93241776862197,True,0.8168254801323617,0.00025702887186276674,0.5085412545021122,Moderate
480,0.4716982562722391,2007.0966576365192,7177.944324139325,175.9140706824561,True,0.6724003985657567,0.009411061358226117,0.4409057299619914,Moderate
481,0.2358623194867566,1303.9379641094988,3699.321374690856,220.47857621650925,True,0.8168364292833223,0.0033086036081553336,0.5100725164457388,Moderate
482,0.2260251823572118,3958.554976440487,7402.619485441085,35.43403831434026,True,0.5764180270585018,0.0030540592222023824,0.38973604314035204,Low
483,0.1768992622076324,3398.8465074303904,1629.6874211584263,434.3848652958632,True,0.7795602881941148,0.0017828837761173838,0.49067158598511607,Moderate
484,1.4250224181851492,3505.800356673036,1532.22903449194,454.1006264117519,True,0.7771788337326637,0.03407914417669373,0.5056289889546788,Moderate
485,0.1474176730692241,4555.472111680538,813.7704862050089,387.4268374697958,True,0.7524347993408231,0.0010200222946387164,0.47672741081773096,Moderate
486,0.7075598403820512,4588.625058274749,7154.535853124119,24.027650891111417,True,0.5549565696234636,0.015514182754877901,0.3852353761891708,Low
487,0.3046612388648563,3586.2922289881394,1527.3608917252295,292.8016621298091,True,0.7774498330467213,0.005088834833633368,0.49126933394017736,Moderate
488,0.167073002259068,4157.814725909372,1168.152756412529,168.6003739571274,True,0.7650778303816959,0.0015286208465797578,0.48330322561413785,Moderate
489,0.7960491043278285,3384.483865608201,1685.6166739614548,344.7013730492332,True,0.7806088848054387,0.01780391858532157,0.4992064016953801,Moderate
490,0.1179249461734971,1338.105751342822,7149.969775517526,333.4202492200198,True,0.7010675213697926,0.00025687261410780026,0.4506621969919502,Moderate
491,0.4422270902995274,4169.7208456158005,7670.917550391341,116.74429018194472,True,0.5558119738220404,0.008648469585126727,0.38223022170358356,Low
492,0.1572417974294976,535.3954407191386,5421.38975133713,11.0146562293977,True,0.8026033757653754,0.0012742299639921034,0.5019388028646837,Moderate
493,0.1081029563601469,1788.4452553158,5705.46609651792,17.80093649034838,True,0.7341043517402855,2.7201779923691243e-06,0.467053535959139,Moderate
494,0.1179313539203468,675.0454406343543,5477.784578826221,6.560336172249658,True,0.794297087024539,0.0002570384200700148,0.49727706272230454,Moderate
495,0.1277583042473107,2256.969037062274,6044.476723109846,27.63185530019237,True,0.7007986798137583,0.0005113192137426479,0.45065499951375054,Moderate
496,0.1867210409741592,973.0669515470306,5542.312688999665,39.06004575850292,True,0.7773540142764956,0.002037030751214699,0.4896955225138552,Moderate
497,0.1965526060182654,4434.213596993022,7953.42596368218,2.3852301847116357,True,0.5369775463109553,0.002291430954663354,0.36963448863280934,Low
498,0.1179325678069714,3343.55844516065,6587.615004717432,2.2040064825165326,True,0.6325760976755272,0.0002570698304307127,0.41641658375297896,Low
499,0.2260230992734336,21.79489694003561,7414.988754402578,2248.111109565485,True,0.7081961933812784,0.0030540053206175788,0.45562509935094797,Moderate
500,0.2456772581025259,71.8255217580783,7527.344067747714,2340.668463401616,True,0.699960220258558,0.0035625735884673307,0.4517613969235127,Moderate
501,0.452045563013,311.9938945968828,7785.355057183575,2490.9892734103123,True,0.676642321165151,0.008902531013257123,0.4427724260892041,Moderate
502,0.1572334871197191,322.7625928472794,8241.776635874754,2991.3232627994616,True,0.6492554258282663,0.0012740149275773632,0.42526472037792185,Low
503,0.393085712640017,8.170278381805836,7511.385389550276,2644.564307630453,True,0.6961063908400178,0.007376894162674426,0.4517416425013461,Moderate
504,0.1474066171856295,255.43158344487384,8183.174311164848,3023.0060035185284,True,0.6535577454132134,0.001019736214139513,0.4272887408136765,Moderate
505,0.2063695397268835,176.18291371923436,8104.453929893241,3026.4690328461497,True,0.6597571245979977,0.0025454525597191587,0.4311512885788584,Moderate
506,0.1572360886550097,143.33547958841874,5977.339737397804,1796.9110626628287,True,0.7598258561213549,0.0012740822445410653,0.480549969182948,Moderate
507,0.1768888339944067,109.8639250505416,8074.137059326664,3207.816513761131,True,0.6594665070945588,0.0017826139371289493,0.43062456051584386,Moderate
508,0.1179279537122502,148.21015160034656,7581.5371498161985,4086.095666901036,True,0.6522481944610223,0.00025695043676037275,0.42625257244889136,Moderate
509,0.5798142475561906,132.97169314550612,7386.657802203386,3890.7534728939168,True,0.6640002711051367,0.01220865564309318,0.4381044633741149,Moderate
510,0.412762594807235,1366.61513691381,5904.212875288705,2365.208042604242,True,0.6906398188413188,0.00788605041644669,0.4492629346288828,Moderate
511,0.235874704623466,172.1411041198659,710.9097666168428,1586.5635983310815,True,0.9336134124728397,0.003308924084222417,0.5684611682785311,High
512,0.1081135613977351,3004.322001611906,3869.890765946143,3.2651748420949787,True,0.7363174307044805,2.9945924633019986e-06,0.46816021264847196,Moderate
513,0.1670836426936842,149.75876156073164,971.4445866401744,23.014757453462853,True,0.9642001865959566,0.0015288961769792417,0.5828645413864679,High
514,0.4815948442547033,315.6197283286868,903.6663656352182,27.243248314242948,True,0.9584549734745071,0.00966714408614294,0.584061058780325,High
515,0.1081111284508273,3733.191900586623,4607.029555987488,155.49587144538026,False,0.6744092750494406,2.9316378690388158e-06,0.3372061033436548,Low
516,0.1965710447936223,1687.7531799536548,1817.7108618298123,23.96669918087684,False,0.8642371821391434,0.0022919080738382867,0.4332645451064908,Moderate
517,0.3341723902791131,1452.3169375445518,1682.578944994169,12.98753372316308,False,0.8799827580773971,0.00585246126443155,0.4429176096709143,Moderate
518,0.1572569291379237,2351.527892825347,2698.718686103682,27.698797387906872,False,0.8043607702762584,0.0012746215099651865,0.4028176958931118,Low
519,0.570058164507229,2092.5777572215543,2267.1179929477994,214.8988128129,False,0.8259798063531703,0.0119562086012048,0.41896800747718754,Low
520,8.63910216626145,4065.509923824584,4492.125962331843,155.53475792520743,False,0.6624281424540975,0.220749663811371,0.44158890313273425,Moderate
521,3.312172658874445,4693.538635781404,4445.894584219057,262.637904576003,False,0.6316697996105105,0.08291078013859372,0.35729028987455214,Low
522,0.1375979342754889,4699.218604702975,4567.711227020059,258.20796365360894,False,0.6275758919526899,0.000765928105592338,0.3141709100291411,Low
523,0.1572546911531957,4668.93307930924,4610.320251554655,225.1642984611214,False,0.6284319016464,0.0012745636001850488,0.3148532326232925,Low
524,0.1277679219886357,2779.0131363800338,3729.805644686897,57.43768152172517,False,0.7501637611503279,0.0005115680810734161,0.3753376646157007,Low
525,0.1277681220601003,2961.973339391995,3903.8831546051847,75.5415422792118,False,0.7354654390912179,0.0005115732580946806,0.3679885061746563,Low
526,0.1277683749232052,3051.891465018244,3906.636253323512,94.99544142453912,False,0.7306590302610046,0.0005115798011450538,0.36558530503107484,Low
527,3.8527429024998985,4678.353296438666,4672.063207475488,222.37646911902695,False,0.6260612184053767,0.09689850023602065,0.36147985932069865,Low
528,0.5503943003291222,4610.033892786164,4759.478586118159,179.42974776972363,False,0.62750657787361,0.011447389199099947,0.31947698353635495,Low
529,0.481595156548829,4539.39954571914,4668.229244020926,169.52807532792545,False,0.6340280906104229,0.009667152167022108,0.32184762138872247,Low
530,2.60454251855953,4776.392243558254,4727.203257696994,192.83427647916417,False,0.6203688869114166,0.06460024149546757,0.3424845642034421,Low
